StockID,TradeVolume,Transaction,TradeValue,Open,Max,Min,Close,Change,date
086157,20000,2,11500,0.57,0.58,0.57,0.58,0.0,2021-03-24
086158,100000,1,109000,1.09,1.09,1.09,1.09,-0.07,2021-03-24
086159,345000,13,436930,1.32,1.32,1.23,1.24,-0.14,2021-03-24
086160,103000,7,118700,1.19,1.25,1.11,1.11,-0.2,2021-03-24
086161,37000,2,44160,1.18,1.2,1.18,1.2,-0.06,2021-03-24
086162,223000,9,307730,1.33,1.4,1.33,1.4,0.04,2021-03-24
086163,281000,6,421220,1.48,1.51,1.48,1.5,0.02,2021-03-24
086164,28000,6,31580,1.11,1.13,1.11,1.12,0.03,2021-03-24
086165,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086166,372000,26,591910,1.57,1.65,1.54,1.57,-0.06,2021-03-24
086167,259000,34,508570,1.96,2.03,1.92,1.96,-0.07,2021-03-24
086168,560000,9,464900,0.82,0.84,0.81,0.84,-0.02,2021-03-24
086169,4000,1,4400,1.1,1.1,1.1,1.1,0.01,2021-03-24
086170,89000,9,99820,1.09,1.13,1.09,1.11,0.01,2021-03-24
086171,1000,1,1050,1.05,1.05,1.05,1.05,-0.14,2021-03-24
086172,10000,1,7400,0.74,0.74,0.74,0.74,-0.12,2021-03-24
086173,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086174,446000,14,562780,1.21,1.39,1.21,1.39,0.2,2021-03-24
086175,119000,15,136300,1.21,1.21,1.1,1.1,-0.1,2021-03-24
086176,85000,7,93760,1.1,1.14,1.08,1.08,-0.05,2021-03-24
086177,208000,5,132560,0.68,0.68,0.63,0.65,-0.02,2021-03-24
086178,738000,44,1972780,2.74,2.78,2.54,2.64,0.07,2021-03-24
086179,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086180,330000,5,387900,1.21,1.21,1.16,1.16,-0.09,2021-03-24
086181,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086182,1000,1,530,0.53,0.53,0.53,0.53,0.0,2021-03-24
086183,24000,5,32280,1.33,1.36,1.33,1.36,0.08,2021-03-24
086184,2000,2,1100,0.55,0.55,0.55,0.55,0.0,2021-03-24
086185,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086186,160000,10,330000,2.13,2.18,1.9,2.18,0.41,2021-03-24
086187,10000,1,7500,0.75,0.75,0.75,0.75,0.05,2021-03-24
086188,20000,1,23000,1.15,1.15,1.15,1.15,-0.08,2021-03-24
086189,1000,1,1040,1.04,1.04,1.04,1.04,-0.05,2021-03-24
086190,3000,1,2850,0.95,0.95,0.95,0.95,-0.05,2021-03-24
086191,93000,7,166370,1.85,1.85,1.78,1.78,-0.06,2021-03-24
086192,144000,15,472720,3.16,3.32,3.16,3.24,0.19,2021-03-24
086193,102000,4,102910,1.07,1.08,0.98,0.98,0.0,2021-03-24
086194,61000,2,79300,1.3,1.3,1.3,1.3,0.0,2021-03-24
086195,50000,6,108640,2.18,2.25,2.12,2.23,-0.07,2021-03-24
086196,32000,4,59750,1.88,1.92,1.85,1.85,-0.2,2021-03-24
086197,62000,7,94940,1.52,1.59,1.52,1.53,0.01,2021-03-24
086198,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086199,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086200,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086201,50000,1,28000,0.56,0.56,0.56,0.56,0.0,2021-03-24
086202,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086203,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086204,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086205,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086206,130000,8,148400,1.14,1.16,1.13,1.14,-0.05,2021-03-24
086207,8000,1,9120,1.14,1.14,1.14,1.14,0.0,2021-03-24
086208,92000,11,173670,1.82,2.07,1.82,2.07,0.45,2021-03-24
086209,30000,2,26000,0.88,0.88,0.86,0.86,-0.06,2021-03-24
086210,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086211,163000,12,334000,1.99,2.08,1.99,2.01,-0.05,2021-03-24
086212,60000,4,24300,0.41,0.41,0.4,0.41,-0.08,2021-03-24
086213,172000,5,109140,0.65,0.65,0.61,0.62,0.02,2021-03-24
086214,121000,4,222630,1.86,1.86,1.83,1.85,-0.01,2021-03-24
086215,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086216,20000,2,5400,0.27,0.27,0.27,0.27,-0.01,2021-03-24
086217,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086218,51000,4,38260,0.76,0.76,0.72,0.73,0.03,2021-03-24
086219,70000,7,33050,0.48,0.49,0.46,0.47,-0.03,2021-03-24
086220,21000,3,13410,0.61,0.64,0.61,0.64,0.0,2021-03-24
086221,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086222,14000,2,6260,0.44,0.45,0.44,0.45,0.0,2021-03-24
086223,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086224,111000,18,157760,1.41,1.49,1.39,1.39,-0.01,2021-03-24
086225,20000,1,10600,0.53,0.53,0.53,0.53,0.0,2021-03-24
086226,10000,1,5800,0.58,0.58,0.58,0.58,0.01,2021-03-24
086227,35000,1,19600,0.56,0.56,0.56,0.56,-0.02,2021-03-24
086228,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086229,40000,2,26650,0.66,0.67,0.66,0.67,-0.01,2021-03-24
086230,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086231,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086232,100000,1,43000,0.43,0.43,0.43,0.43,-0.04,2021-03-24
086233,2082000,85,2628280,1.16,1.42,1.16,1.42,0.25,2021-03-24
086234,53000,5,61260,1.22,1.22,1.13,1.16,-0.05,2021-03-24
086235,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086236,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086237,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086238,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086239,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086240,2000,1,5180,2.59,2.59,2.59,2.59,0.09,2021-03-24
086241,296000,16,542910,1.81,1.89,1.78,1.79,-0.11,2021-03-24
086242,6000,4,9550,1.62,1.62,1.56,1.56,0.0,2021-03-24
086243,164000,2,101300,0.62,0.62,0.6,0.6,0.0,2021-03-24
086244,213000,15,250210,1.04,1.33,1.04,1.33,0.0,2021-03-24
086245,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086246,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086247,116000,10,198120,1.71,1.76,1.65,1.65,-0.03,2021-03-24
086248,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086249,13000,2,15450,1.17,1.2,1.17,1.2,0.08,2021-03-24
086250,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086251,20000,1,12800,0.64,0.64,0.64,0.64,-0.13,2021-03-24
086252,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086253,30000,3,14750,0.49,0.5,0.49,0.5,0.04,2021-03-24
086254,1000,1,320,0.32,0.32,0.32,0.32,-0.01,2021-03-24
086255,13000,2,6890,0.53,0.53,0.53,0.53,0.0,2021-03-24
086256,100000,2,45600,0.46,0.46,0.45,0.45,0.0,2021-03-24
086257,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086258,219000,10,142990,0.61,0.7,0.61,0.7,0.11,2021-03-24
086259,318000,11,260980,0.78,0.86,0.75,0.84,0.15,2021-03-24
086260,322000,17,149400,0.48,0.48,0.45,0.45,-0.02,2021-03-24
086261,3039000,52,5012810,1.58,1.77,1.58,1.63,0.04,2021-03-24
086262,104000,6,142320,1.4,1.4,1.32,1.32,-0.22,2021-03-24
086263,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086264,1715000,168,1169740,0.72,0.72,0.65,0.65,-0.06,2021-03-24
086265,79000,8,80990,1.02,1.11,1.0,1.11,0.1,2021-03-24
086266,286000,2,125440,0.42,0.44,0.42,0.44,0.0,2021-03-24
086267,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086268,1705000,61,2082690,1.14,1.44,1.13,1.41,0.31,2021-03-24
086269,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086270,15000,1,9900,0.66,0.66,0.66,0.66,0.01,2021-03-24
086271,7000,3,10620,1.53,1.53,1.47,1.47,-0.04,2021-03-24
086272,2000,1,1200,0.6,0.6,0.6,0.6,0.05,2021-03-24
086273,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086274,320000,27,315230,1.03,1.03,0.93,0.93,-0.07,2021-03-24
086275,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086276,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086277,12000,2,18540,1.51,1.58,1.51,1.58,0.11,2021-03-24
086278,530000,86,2187570,4.7,4.7,1.89,3.81,-0.93,2021-03-24
086279,267000,33,478510,1.79,1.89,1.72,1.73,0.0,2021-03-24
086280,106000,20,360220,3.29,3.48,3.13,3.13,-0.07,2021-03-24
086281,269000,14,742430,2.66,2.82,2.66,2.77,-0.15,2021-03-24
086282,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086283,12000,1,24240,2.02,2.02,2.02,2.02,-0.11,2021-03-24
086284,110000,2,136400,1.24,1.24,1.24,1.24,-0.06,2021-03-24
086285,160000,2,447000,2.78,3.0,2.78,3.0,0.22,2021-03-24
086286,18000,3,16640,0.95,0.95,0.91,0.93,0.02,2021-03-24
086287,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086288,1042000,44,2410880,2.16,2.62,2.16,2.62,0.52,2021-03-24
086289,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086290,22000,4,50270,2.29,2.29,2.22,2.22,-0.35,2021-03-24
086291,322000,5,647780,2.04,2.04,1.99,2.0,-0.07,2021-03-24
086292,42000,11,212950,4.87,5.15,4.81,4.81,-0.29,2021-03-24
086293,269000,34,1306320,4.77,5.1,4.37,4.37,-0.61,2021-03-24
086294,480000,1,244800,0.51,0.51,0.51,0.51,0.0,2021-03-24
086295,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086296,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086297,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086298,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086299,1011000,44,2638480,2.49,2.98,2.49,2.98,0.6,2021-03-24
086300,50000,3,30500,0.63,0.63,0.6,0.6,0.0,2021-03-24
086301,30000,2,11800,0.39,0.4,0.39,0.4,0.03,2021-03-24
086302,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086303,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086304,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086305,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086306,809000,60,1170240,1.43,1.51,1.43,1.44,-0.36,2021-03-24
086307,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086308,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086309,227000,26,384910,1.73,1.75,1.66,1.72,-0.07,2021-03-24
086310,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086311,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086312,8000,8,9990,1.26,1.26,1.24,1.24,-0.15,2021-03-24
086313,366000,9,325540,0.88,0.9,0.88,0.89,0.04,2021-03-24
086314,7000,2,5600,0.8,0.8,0.8,0.8,0.0,2021-03-24
086315,30000,3,24750,0.82,0.83,0.81,0.81,-0.14,2021-03-24
086316,25000,2,15300,0.62,0.62,0.58,0.58,0.0,2021-03-24
086317,55000,9,82560,1.42,1.64,1.42,1.64,0.0,2021-03-24
086318,240000,5,192810,0.79,0.81,0.79,0.81,-0.04,2021-03-24
086319,25000,5,14200,0.58,0.58,0.56,0.56,-0.11,2021-03-24
086320,13000,1,21060,1.62,1.62,1.62,1.62,-0.33,2021-03-24
086321,36000,2,36900,1.04,1.04,1.01,1.01,-0.02,2021-03-24
086322,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086323,165000,6,81400,0.5,0.5,0.47,0.47,-0.09,2021-03-24
086324,150000,12,47050,0.31,0.35,0.28,0.28,-0.02,2021-03-24
086325,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086326,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086327,324000,23,580820,1.64,1.9,1.64,1.87,0.32,2021-03-24
086328,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086329,702000,7,1376800,1.99,1.99,1.87,1.9,-0.14,2021-03-24
086330,10000,1,7100,0.71,0.71,0.71,0.71,-0.08,2021-03-24
086331,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086332,423000,43,797750,1.91,1.95,1.82,1.88,-0.04,2021-03-24
086333,166000,8,189510,1.15,1.16,1.13,1.14,-0.24,2021-03-24
086334,15000,2,16000,1.07,1.07,1.06,1.06,0.0,2021-03-24
086335,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086336,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086337,4000,1,7080,1.77,1.77,1.77,1.77,0.15,2021-03-24
086338,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086339,22000,2,23320,1.06,1.06,1.06,1.06,-0.03,2021-03-24
086340,50000,1,49500,0.99,0.99,0.99,0.99,-0.09,2021-03-24
086341,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086342,20000,1,40000,2.0,2.0,2.0,2.0,-0.02,2021-03-24
086343,400000,18,464700,1.19,1.19,1.13,1.17,-0.02,2021-03-24
086344,34000,2,36920,1.08,1.1,1.08,1.1,0.02,2021-03-24
086345,101000,3,49490,0.49,0.49,0.49,0.49,-0.02,2021-03-24
086346,1000,1,1350,1.35,1.35,1.35,1.35,-0.11,2021-03-24
086347,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086348,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086349,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086350,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086351,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086352,420000,14,962200,2.23,2.36,2.23,2.25,-0.1,2021-03-24
086353,1098000,31,1991440,1.82,1.86,1.75,1.75,-0.25,2021-03-24
086354,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086355,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086356,260000,11,601040,2.13,2.36,2.13,2.34,0.42,2021-03-24
086357,2000,1,1920,0.96,0.96,0.96,0.96,-0.02,2021-03-24
086358,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086359,36000,5,39820,1.12,1.12,1.1,1.1,-0.08,2021-03-24
086360,936000,3,1449730,1.58,1.58,1.51,1.51,-0.14,2021-03-24
086361,9000,4,10540,1.2,1.2,1.16,1.16,0.0,2021-03-24
086362,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086363,14000,3,21600,1.55,1.55,1.54,1.54,-0.22,2021-03-24
086364,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086365,37000,3,58860,1.6,1.62,1.58,1.62,-0.15,2021-03-24
086366,2000,1,3800,1.9,1.9,1.9,1.9,-0.31,2021-03-24
086367,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086368,5000,2,5460,1.14,1.14,1.06,1.06,-0.27,2021-03-24
086369,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086370,10000,1,7600,0.76,0.76,0.76,0.76,0.0,2021-03-24
086371,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086372,23000,6,12900,0.56,0.6,0.52,0.52,0.0,2021-03-24
086373,126000,6,219490,1.73,1.75,1.73,1.75,0.1,2021-03-24
086374,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086375,45000,5,65590,1.43,1.47,1.43,1.47,0.15,2021-03-24
086376,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086377,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086378,10000,1,4000,0.4,0.4,0.4,0.4,0.0,2021-03-24
086379,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086380,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086381,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086382,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086383,126000,3,161320,1.32,1.32,1.27,1.28,-0.1,2021-03-24
086384,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086385,30000,3,42600,1.44,1.44,1.38,1.44,-0.01,2021-03-24
086386,5000,2,3990,0.84,0.84,0.77,0.77,0.0,2021-03-24
086387,3000,2,2180,0.73,0.73,0.72,0.72,-0.07,2021-03-24
086388,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086389,5000,1,9300,1.86,1.86,1.86,1.86,0.0,2021-03-24
086390,280000,9,307900,1.09,1.11,1.05,1.06,-0.16,2021-03-24
086391,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086392,119000,11,206880,1.67,1.83,1.67,1.76,0.01,2021-03-24
086393,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086394,976000,36,1067870,1.14,1.22,1.06,1.09,-0.11,2021-03-24
086395,302000,21,233190,0.81,0.81,0.74,0.76,-0.03,2021-03-24
086396,185000,13,162430,0.8,0.94,0.8,0.94,0.09,2021-03-24
086397,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086398,153000,3,128210,0.83,0.85,0.81,0.81,0.04,2021-03-24
086399,112000,2,68690,0.62,0.62,0.57,0.57,0.03,2021-03-24
086400,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086401,30000,1,29400,0.98,0.98,0.98,0.98,0.02,2021-03-24
086402,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086403,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086404,105000,7,68550,0.66,0.66,0.63,0.65,0.02,2021-03-24
086405,64000,2,56960,0.89,0.89,0.89,0.89,-0.07,2021-03-24
086406,2023000,14,1331810,0.65,0.69,0.65,0.68,0.02,2021-03-24
086407,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086408,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086409,30000,2,19100,0.63,0.65,0.63,0.65,0.0,2021-03-24
086410,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086411,260000,5,52000,0.2,0.2,0.2,0.2,0.0,2021-03-24
086412,8000,4,8900,1.07,1.23,1.07,1.23,0.18,2021-03-24
086413,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086414,3000,3,8450,2.74,2.88,2.74,2.88,0.2,2021-03-24
086415,23000,3,28120,1.22,1.24,1.22,1.24,-0.07,2021-03-24
086416,330000,7,317640,0.92,1.15,0.92,1.15,0.28,2021-03-24
086417,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086418,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086419,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086420,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086421,105000,2,94200,0.89,0.9,0.89,0.9,0.01,2021-03-24
086422,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086423,191000,19,326390,1.66,1.78,1.66,1.67,0.07,2021-03-24
086424,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086425,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086426,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086427,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086428,550000,25,533020,0.99,1.0,0.93,0.95,-0.05,2021-03-24
086429,431000,19,343300,0.71,0.9,0.71,0.9,0.21,2021-03-24
086430,41000,5,28940,0.7,0.71,0.7,0.7,-0.03,2021-03-24
086431,131000,33,134260,1.07,1.1,1.0,1.01,-0.07,2021-03-24
086432,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086433,6000,2,3480,0.58,0.58,0.58,0.58,0.0,2021-03-24
086434,42000,2,25180,0.6,0.6,0.59,0.59,0.02,2021-03-24
086435,99000,6,54020,0.56,0.56,0.54,0.54,-0.1,2021-03-24
086436,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086437,3464000,97,1244790,0.36,0.39,0.34,0.39,0.06,2021-03-24
086438,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086439,752000,18,276840,0.33,0.39,0.32,0.37,0.06,2021-03-24
086440,154000,23,248040,1.64,1.72,1.49,1.53,-0.21,2021-03-24
086441,115000,3,49750,0.45,0.45,0.42,0.44,-0.01,2021-03-24
086442,50000,1,29000,0.58,0.58,0.58,0.58,0.05,2021-03-24
086443,447000,12,310530,0.68,0.72,0.68,0.69,-0.01,2021-03-24
086444,50000,1,25000,0.5,0.5,0.5,0.5,0.0,2021-03-24
086445,394000,40,308190,0.73,0.88,0.71,0.87,0.19,2021-03-24
086446,38000,3,53130,1.36,1.41,1.36,1.41,-0.02,2021-03-24
086447,305000,2,506400,1.66,1.68,1.66,1.68,0.14,2021-03-24
086448,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086449,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086450,11000,2,15910,1.41,1.45,1.41,1.45,-0.08,2021-03-24
086451,40000,5,32500,0.82,0.82,0.8,0.8,-0.1,2021-03-24
086452,160000,25,259330,1.67,1.78,1.55,1.61,-0.16,2021-03-24
086453,685000,11,437000,0.64,0.65,0.63,0.63,-0.11,2021-03-24
086454,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086455,1386000,11,1062470,0.8,0.8,0.7,0.72,-0.04,2021-03-24
086456,162000,9,243700,1.42,1.57,1.42,1.57,0.17,2021-03-24
086457,86000,3,124000,1.34,1.48,1.34,1.48,0.19,2021-03-24
086458,10000,1,18900,1.89,1.89,1.89,1.89,0.01,2021-03-24
086459,1092000,13,1886810,1.72,1.73,1.62,1.62,-0.04,2021-03-24
08645P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086460,2000,1,1800,0.9,0.9,0.9,0.9,0.0,2021-03-24
086461,10000,2,10400,1.04,1.04,1.04,1.04,0.06,2021-03-24
086462,10000,3,32780,3.31,3.31,3.26,3.26,0.04,2021-03-24
086463,30000,4,52450,1.63,1.82,1.63,1.8,0.37,2021-03-24
086464,2000,1,3500,1.75,1.75,1.75,1.75,0.11,2021-03-24
086465,247000,12,259030,1.1,1.1,1.01,1.01,0.04,2021-03-24
086466,327000,11,138530,0.42,0.45,0.42,0.45,0.04,2021-03-24
086467,11000,2,12640,1.14,1.15,1.14,1.15,0.0,2021-03-24
086468,20000,1,9000,0.45,0.45,0.45,0.45,-0.04,2021-03-24
086469,266000,5,306940,1.16,1.17,1.14,1.17,0.0,2021-03-24
08646P,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086470,104000,3,81960,0.79,0.79,0.78,0.78,-0.01,2021-03-24
086471,100000,1,101000,1.01,1.01,1.01,1.01,-0.01,2021-03-24
086472,294000,39,529540,1.65,2.05,1.63,2.05,0.44,2021-03-24
086473,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086474,15000,1,8250,0.55,0.55,0.55,0.55,0.0,2021-03-24
086475,14000,2,16680,1.18,1.22,1.18,1.22,0.05,2021-03-24
086476,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086477,424000,23,457640,1.02,1.13,1.02,1.13,0.16,2021-03-24
086478,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086479,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086480,22000,4,12910,0.59,0.62,0.58,0.62,0.11,2021-03-24
086481,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086482,80000,4,60020,0.75,0.76,0.75,0.75,-0.07,2021-03-24
086483,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086484,65000,6,55400,0.87,0.87,0.84,0.85,-0.03,2021-03-24
086485,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086486,71000,2,44000,0.62,0.62,0.6,0.6,0.0,2021-03-24
086487,10000,1,7900,0.79,0.79,0.79,0.79,-0.03,2021-03-24
086488,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086489,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086490,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086491,30000,1,16800,0.56,0.56,0.56,0.56,-0.03,2021-03-24
086492,60000,3,52800,0.88,0.9,0.87,0.9,0.0,2021-03-24
086493,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086494,368000,26,661960,1.66,2.01,1.66,2.01,0.33,2021-03-24
086495,10000,1,23500,2.35,2.35,2.35,2.35,0.39,2021-03-24
086496,387000,13,1140420,2.69,3.23,2.69,3.23,0.67,2021-03-24
086497,50000,1,82000,1.64,1.64,1.64,1.64,0.0,2021-03-24
086498,51000,3,89510,1.75,1.9,1.75,1.9,0.05,2021-03-24
086499,121000,5,124440,0.99,1.04,0.99,1.04,0.05,2021-03-24
086500,35000,32,92600,2.58,2.75,2.46,2.53,-0.18,2021-03-24
086501,130000,4,88550,0.69,0.69,0.68,0.68,-0.06,2021-03-24
086502,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086503,263000,15,508660,1.91,2.12,1.91,1.92,0.0,2021-03-24
086504,42000,1,49980,1.19,1.19,1.19,1.19,-0.11,2021-03-24
086505,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086506,38000,2,32320,0.85,0.87,0.85,0.87,-0.1,2021-03-24
086507,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086508,210000,6,171900,0.85,0.85,0.81,0.81,-0.06,2021-03-24
086509,252000,34,365540,1.33,1.53,1.32,1.53,0.26,2021-03-24
086510,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086511,70000,10,93050,1.32,1.39,1.28,1.39,0.06,2021-03-24
086512,4000,1,3240,0.81,0.81,0.81,0.81,-0.04,2021-03-24
086513,2000,2,2310,1.16,1.16,1.15,1.15,0.04,2021-03-24
086514,320000,21,619470,1.79,2.14,1.78,2.12,0.47,2021-03-24
086515,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086516,421000,11,308960,0.78,0.78,0.73,0.73,-0.2,2021-03-24
086517,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-24
086518,210000,21,257950,1.21,1.27,1.19,1.2,-0.08,2021-03-24
086519,30000,3,34020,1.19,1.19,1.12,1.12,0.1,2021-03-24
086520,651000,16,503830,0.75,0.8,0.71,0.79,0.08,2021-03-24
086521,3151000,49,2640900,0.82,0.88,0.8,0.88,0.08,2021-03-24
086522,269000,4,176040,0.66,0.66,0.62,0.62,-0.05,2021-03-24
086523,192000,12,201650,1.0,1.08,1.0,1.08,0.0,2021-03-24
086524,177000,13,218340,1.27,1.3,1.22,1.22,-0.11,2021-03-24
