StockID,TradeVolume,Transaction,TradeValue,Open,Max,Min,Close,Change,date
084925,380000,60,463110,1.26,1.26,1.19,1.22,-0.04,2021-03-25
084926,448000,58,1713870,3.6,4.08,3.49,4.03,0.66,2021-03-25
084927,496000,69,1774070,3.44,3.89,3.37,3.89,0.72,2021-03-25
084928,180000,5,397180,2.32,2.32,2.09,2.09,-0.31,2021-03-25
084929,146000,28,445920,3.29,3.29,2.71,2.71,-0.46,2021-03-25
084930,37000,4,60010,1.6,1.65,1.6,1.63,-0.03,2021-03-25
084931,302000,8,531260,1.75,1.77,1.75,1.76,-0.04,2021-03-25
084932,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
084933,160000,12,257900,1.37,1.69,1.37,1.69,0.0,2021-03-25
084934,7000,2,17350,2.47,2.53,2.47,2.53,0.02,2021-03-25
084935,67000,8,115500,1.8,1.8,1.7,1.7,-0.15,2021-03-25
084936,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
084937,3000,1,4680,1.56,1.56,1.56,1.56,0.08,2021-03-25
084938,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
084939,211000,6,208480,0.94,1.03,0.94,1.03,0.08,2021-03-25
084940,262000,6,480380,1.94,1.94,1.79,1.79,-0.27,2021-03-25
084941,96000,10,115720,1.17,1.22,1.17,1.21,0.04,2021-03-25
084942,192000,10,224060,1.13,1.19,1.13,1.16,0.02,2021-03-25
084943,111000,3,554550,5.0,5.0,4.95,4.95,0.6,2021-03-25
084944,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
084945,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
084946,226000,19,447490,1.98,2.13,1.73,1.73,-0.22,2021-03-25
084947,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
084948,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
084949,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
084950,88000,9,82500,0.88,0.99,0.84,0.99,-0.04,2021-03-25
084951,364000,40,750530,1.97,2.1,1.97,2.08,0.19,2021-03-25
084952,36000,3,163460,4.54,4.56,4.54,4.56,-0.49,2021-03-25
084953,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
084954,221000,18,308920,1.3,1.51,1.29,1.5,0.26,2021-03-25
084955,86000,4,217720,2.45,2.54,2.45,2.54,0.0,2021-03-25
084956,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
084957,15000,3,18930,1.29,1.29,1.23,1.23,-0.18,2021-03-25
084958,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
084959,4000,1,12120,3.03,3.03,3.03,3.03,-0.07,2021-03-25
084960,7000,1,13440,1.92,1.92,1.92,1.92,-0.04,2021-03-25
084961,8000,2,9360,1.17,1.17,1.17,1.17,-0.04,2021-03-25
084962,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
084963,120000,2,210200,1.75,1.76,1.75,1.76,-0.09,2021-03-25
084964,109000,11,204360,1.84,1.92,1.79,1.92,0.15,2021-03-25
084965,423000,22,887220,2.18,2.24,1.88,1.88,-0.27,2021-03-25
084966,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
084967,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
084968,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
084969,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
084970,61000,13,85340,1.33,1.44,1.33,1.4,-0.05,2021-03-25
084971,46000,6,164570,3.23,3.69,3.23,3.69,0.52,2021-03-25
084972,1000,1,2460,2.46,2.46,2.46,2.46,0.0,2021-03-25
084973,95000,6,63900,0.64,0.72,0.64,0.71,0.0,2021-03-25
084974,75000,4,40300,0.52,0.59,0.52,0.59,0.11,2021-03-25
084975,35000,4,120450,3.53,3.53,3.35,3.35,-0.35,2021-03-25
084976,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
084977,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
084978,16000,2,45480,2.68,2.94,2.68,2.94,0.19,2021-03-25
084979,45000,3,43300,0.95,1.0,0.95,1.0,0.2,2021-03-25
084980,4000,1,4960,1.24,1.24,1.24,1.24,0.0,2021-03-25
084981,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
084982,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
084983,1122000,19,1104020,0.97,1.04,0.93,1.0,-0.01,2021-03-25
084984,5006000,87,6625870,1.31,1.41,1.24,1.32,-0.03,2021-03-25
084985,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
084986,106000,5,57900,0.55,0.59,0.53,0.59,0.0,2021-03-25
084987,416000,8,286980,0.67,0.75,0.67,0.73,0.0,2021-03-25
084988,161000,38,746690,4.38,5.0,4.34,5.0,0.87,2021-03-25
084989,285000,10,640350,2.6,2.6,2.09,2.11,-0.49,2021-03-25
084990,70000,5,105900,1.47,1.62,1.47,1.62,0.37,2021-03-25
084991,24000,1,55200,2.3,2.3,2.3,2.3,-0.19,2021-03-25
084992,10000,1,15400,1.54,1.54,1.54,1.54,-0.18,2021-03-25
084993,198000,20,732810,3.88,3.91,3.37,3.45,-0.36,2021-03-25
084994,269000,18,1405200,5.6,5.6,4.23,4.23,-0.5,2021-03-25
084995,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
084996,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
084997,100000,3,72150,0.72,0.73,0.72,0.73,0.0,2021-03-25
084998,20000,19,25560,1.3,1.32,1.23,1.32,-0.01,2021-03-25
084999,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
085000,30000,1,26400,0.88,0.88,0.88,0.88,-0.07,2021-03-25
085001,45000,6,115550,2.32,2.6,2.31,2.6,0.16,2021-03-25
085002,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
085003,641000,9,206940,0.24,0.34,0.24,0.34,0.11,2021-03-25
085004,105000,11,107680,0.99,1.21,0.99,1.21,0.0,2021-03-25
085005,30000,2,35100,1.19,1.19,1.13,1.13,0.0,2021-03-25
085006,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
085007,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
085008,50000,2,12500,0.25,0.25,0.25,0.25,-0.02,2021-03-25
085009,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
085010,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
085011,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
085012,5000,1,3900,0.78,0.78,0.78,0.78,-0.06,2021-03-25
085013,188000,24,797310,4.06,4.4,4.02,4.36,0.54,2021-03-25
085014,124000,33,554930,4.26,4.85,4.17,4.76,0.77,2021-03-25
085015,6000,2,10260,1.73,1.73,1.69,1.69,-0.12,2021-03-25
085016,109000,4,186270,1.68,1.75,1.68,1.69,-0.11,2021-03-25
085017,116000,9,530710,4.88,4.88,4.42,4.44,-0.53,2021-03-25
085018,95000,2,111150,1.17,1.17,1.17,1.17,0.0,2021-03-25
085019,13000,3,28230,2.17,2.18,2.17,2.18,0.03,2021-03-25
085020,345000,5,256900,0.79,0.79,0.7,0.7,0.0,2021-03-25
085021,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
085022,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
085023,104000,7,315270,2.96,3.05,2.96,3.05,0.14,2021-03-25
085024,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
085025,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
085026,163000,7,84840,0.46,0.53,0.46,0.52,0.04,2021-03-25
085027,742000,19,381640,0.43,0.53,0.43,0.52,0.14,2021-03-25
085028,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
085029,24000,3,32220,1.3,1.39,1.3,1.39,-0.02,2021-03-25
085030,101000,2,18170,0.17,0.18,0.17,0.18,0.03,2021-03-25
085031,240000,5,142360,0.6,0.6,0.59,0.59,0.0,2021-03-25
085032,275000,4,155500,0.56,0.57,0.56,0.57,-0.01,2021-03-25
085033,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
085034,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
085035,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
085036,433000,17,153340,0.35,0.37,0.34,0.36,-0.01,2021-03-25
085037,1472000,17,395260,0.27,0.28,0.25,0.28,0.0,2021-03-25
085038,3646000,115,745800,0.2,0.22,0.2,0.21,0.0,2021-03-25
085039,19000,3,18240,0.94,0.98,0.94,0.98,0.0,2021-03-25
085040,75000,15,181140,2.67,2.67,2.15,2.15,-0.5,2021-03-25
085041,928000,30,2111140,2.5,2.51,2.09,2.12,-0.33,2021-03-25
085042,450000,9,369010,0.83,0.83,0.82,0.82,0.01,2021-03-25
085043,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
085044,159000,6,233460,1.44,1.48,1.44,1.48,0.02,2021-03-25
085045,87000,2,162690,1.87,1.87,1.87,1.87,0.0,2021-03-25
085046,72000,4,125320,1.59,1.8,1.57,1.8,0.0,2021-03-25
085047,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
085048,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
085049,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
085050,1229000,49,1676840,1.35,1.42,1.27,1.36,-0.05,2021-03-25
085051,2000,1,1640,0.82,0.82,0.82,0.82,0.0,2021-03-25
085052,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
085053,1203000,18,2859320,2.71,2.71,2.17,2.19,-0.49,2021-03-25
085054,1673000,22,3032350,2.14,2.14,1.69,1.7,-0.39,2021-03-25
085055,35000,2,70850,2.09,2.09,1.99,1.99,-0.02,2021-03-25
085056,11000,1,22660,2.06,2.06,2.06,2.06,-0.07,2021-03-25
085057,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
085058,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
085059,66000,12,236420,3.63,3.79,3.13,3.13,-0.24,2021-03-25
085060,17000,1,25840,1.52,1.52,1.52,1.52,0.0,2021-03-25
085061,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
085062,5000,1,11150,2.23,2.23,2.23,2.23,0.0,2021-03-25
085063,250000,5,394500,1.57,1.59,1.57,1.59,0.02,2021-03-25
085064,7000,1,19320,2.76,2.76,2.76,2.76,0.09,2021-03-25
085065,43000,1,59340,1.38,1.38,1.38,1.38,0.0,2021-03-25
085066,49000,14,129140,2.74,2.77,2.58,2.58,0.0,2021-03-25
085067,50000,3,28160,0.56,0.57,0.56,0.56,0.0,2021-03-25
085068,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
085069,93000,18,100570,1.07,1.1,1.06,1.09,0.0,2021-03-25
085070,66000,3,78450,1.17,1.21,1.17,1.21,0.08,2021-03-25
085071,18000,3,7230,0.41,0.41,0.4,0.4,0.0,2021-03-25
085072,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
085073,305000,8,333090,1.1,1.14,1.05,1.09,0.05,2021-03-25
085074,211000,10,307070,1.66,1.66,1.28,1.28,-0.33,2021-03-25
085075,243000,18,248590,1.15,1.16,0.91,0.92,-0.18,2021-03-25
085076,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
085077,15000,1,46050,3.07,3.07,3.07,3.07,0.07,2021-03-25
085078,36000,2,76500,2.15,2.15,2.12,2.12,-0.08,2021-03-25
085079,4243000,125,3807250,0.84,0.98,0.8,0.93,0.05,2021-03-25
085080,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
085081,188000,22,327000,1.89,1.91,1.55,1.55,-0.23,2021-03-25
085082,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
085083,14000,2,27020,1.93,1.93,1.93,1.93,0.07,2021-03-25
085084,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
085085,198000,15,124810,0.69,0.69,0.62,0.63,-0.02,2021-03-25
085086,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
085087,939000,19,444800,0.49,0.49,0.45,0.48,-0.01,2021-03-25
085088,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
085089,150000,4,119500,0.79,0.82,0.79,0.82,-0.01,2021-03-25
085090,2000,2,3580,1.79,1.79,1.79,1.79,-0.03,2021-03-25
085091,4000,1,3920,0.98,0.98,0.98,0.98,-0.11,2021-03-25
085092,93000,35,135980,1.45,1.55,1.39,1.48,-0.03,2021-03-25
085093,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
085094,170000,25,262930,1.54,1.57,1.54,1.55,0.0,2021-03-25
085095,209000,44,712780,3.24,3.55,3.17,3.52,0.17,2021-03-25
085096,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
085097,14000,8,23440,1.68,1.68,1.66,1.66,-0.05,2021-03-25
085098,52000,2,34020,0.65,0.76,0.65,0.76,0.23,2021-03-25
085099,55000,12,189460,3.34,3.47,3.31,3.44,0.09,2021-03-25
085100,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
085101,13000,1,13260,1.02,1.02,1.02,1.02,0.02,2021-03-25
085102,164000,7,397850,2.47,2.47,2.32,2.43,-0.13,2021-03-25
085103,181000,27,612010,3.45,3.56,2.88,2.88,-0.52,2021-03-25
085104,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
085105,10000,5,47820,4.77,4.79,4.77,4.79,-0.16,2021-03-25
085106,22000,3,32840,1.51,1.51,1.47,1.47,-0.03,2021-03-25
085107,33000,1,35310,1.07,1.07,1.07,1.07,0.05,2021-03-25
085108,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
085109,20000,2,25800,1.24,1.34,1.24,1.34,0.0,2021-03-25
085110,135000,18,240840,1.81,1.87,1.71,1.87,0.05,2021-03-25
085111,355000,22,682280,1.85,1.98,1.77,1.88,-0.04,2021-03-25
085112,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
085113,478000,16,372340,0.74,0.81,0.74,0.78,-0.02,2021-03-25
085114,190000,11,374350,2.17,2.17,1.88,1.89,0.01,2021-03-25
085115,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
085116,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
085117,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
085118,38000,9,66980,1.8,1.8,1.73,1.73,-0.13,2021-03-25
085119,277000,43,1086810,4.22,4.3,3.61,3.61,-0.47,2021-03-25
085120,255000,10,381270,1.59,1.6,1.44,1.49,-0.24,2021-03-25
085121,49000,3,57920,1.17,1.19,1.17,1.18,0.0,2021-03-25
085122,149000,8,169220,1.18,1.18,1.11,1.16,0.02,2021-03-25
085123,458000,18,904220,1.91,2.02,1.91,1.99,0.09,2021-03-25
085124,917000,14,765140,0.79,0.89,0.79,0.89,0.06,2021-03-25
085125,10000,1,5000,0.5,0.5,0.5,0.5,-0.01,2021-03-25
085126,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
085127,139000,4,94870,0.68,0.69,0.68,0.68,-0.03,2021-03-25
085128,56000,12,92850,1.52,1.73,1.52,1.68,0.25,2021-03-25
085129,60000,2,26900,0.44,0.45,0.44,0.45,0.05,2021-03-25
085130,20000,2,8300,0.4,0.43,0.4,0.43,0.0,2021-03-25
085131,596000,29,1019330,1.86,1.87,1.51,1.53,-0.28,2021-03-25
085132,55000,11,92660,1.79,1.79,1.5,1.5,-0.25,2021-03-25
085133,845000,19,649540,0.76,0.83,0.74,0.83,0.04,2021-03-25
085134,200000,1,94000,0.47,0.47,0.47,0.47,0.0,2021-03-25
085135,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
085136,100000,2,217000,2.17,2.17,2.17,2.17,0.0,2021-03-25
085137,45000,3,74700,1.72,1.72,1.63,1.63,-0.19,2021-03-25
085138,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
085139,167000,5,118170,0.71,0.71,0.69,0.69,0.0,2021-03-25
085140,82000,5,138010,1.67,1.72,1.67,1.72,0.04,2021-03-25
085141,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
085142,190000,6,38350,0.2,0.21,0.2,0.21,0.0,2021-03-25
085143,60000,9,75720,1.28,1.29,1.24,1.25,-0.03,2021-03-25
085144,121000,4,60350,0.51,0.51,0.47,0.47,0.0,2021-03-25
085145,468000,7,280890,0.58,0.64,0.58,0.63,0.04,2021-03-25
085146,105000,3,23100,0.22,0.22,0.22,0.22,-0.03,2021-03-25
085147,448000,10,69910,0.15,0.17,0.15,0.16,-0.01,2021-03-25
085148,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
085149,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
085150,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
085151,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
085152,48000,3,92120,1.92,2.04,1.81,2.04,0.07,2021-03-25
085153,513000,39,417030,0.71,0.9,0.71,0.9,0.24,2021-03-25
085154,10000,1,12400,1.24,1.24,1.24,1.24,-0.01,2021-03-25
085155,365000,23,495480,1.36,1.48,1.33,1.43,-0.02,2021-03-25
085156,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
085157,273000,47,679750,2.23,2.65,2.19,2.62,0.56,2021-03-25
085158,24000,6,41090,1.96,1.96,1.66,1.66,-0.19,2021-03-25
085159,81000,4,67380,0.78,0.94,0.78,0.94,0.22,2021-03-25
085160,38000,10,76450,1.97,2.04,1.97,1.97,-0.05,2021-03-25
085161,38000,6,76250,2.03,2.07,2.0,2.02,-0.13,2021-03-25
085162,21000,3,28630,1.33,1.4,1.33,1.4,0.04,2021-03-25
085163,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
085164,30000,3,35500,1.18,1.19,1.18,1.19,0.01,2021-03-25
085165,3000,3,4320,1.44,1.44,1.44,1.44,-0.09,2021-03-25
085166,385000,26,794720,2.1,2.18,2.01,2.01,-0.03,2021-03-25
085167,5000,2,13650,2.85,2.85,2.7,2.7,0.17,2021-03-25
085168,460000,21,945720,2.16,2.2,1.84,1.91,-0.12,2021-03-25
085169,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
085170,133000,12,242030,2.05,2.05,1.74,1.74,-0.06,2021-03-25
085171,25000,2,29400,1.16,1.2,1.16,1.2,-0.01,2021-03-25
085172,55000,10,197470,4.01,4.01,3.29,3.29,-0.29,2021-03-25
085173,49000,7,69090,1.41,1.41,1.41,1.41,0.0,2021-03-25
085174,425000,12,588400,1.4,1.4,1.34,1.4,0.07,2021-03-25
085175,382000,16,411470,1.2,1.2,1.0,1.0,-0.16,2021-03-25
085176,345000,26,468340,1.44,1.44,1.2,1.22,-0.18,2021-03-25
085177,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
085178,98000,6,44580,0.42,0.51,0.42,0.5,0.09,2021-03-25
085179,13000,4,6910,0.5,0.55,0.5,0.55,0.0,2021-03-25
085180,169000,6,139690,0.79,0.85,0.79,0.81,0.01,2021-03-25
085181,36000,3,25300,0.66,0.72,0.66,0.72,-0.02,2021-03-25
085182,20000,1,13000,0.65,0.65,0.65,0.65,-0.03,2021-03-25
085183,716000,46,1099250,1.68,1.75,1.32,1.33,-0.14,2021-03-25
085184,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
085185,95000,4,156550,1.66,1.66,1.64,1.65,0.0,2021-03-25
085186,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
085187,126000,3,102210,0.81,0.82,0.81,0.82,0.0,2021-03-25
085188,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
085189,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
085190,140000,19,371100,2.53,2.81,2.42,2.64,0.06,2021-03-25
085191,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
085192,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
085193,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
085194,91000,34,306530,3.12,3.61,3.1,3.61,0.47,2021-03-25
085195,618000,29,2139940,3.23,3.66,3.18,3.66,0.65,2021-03-25
085196,422000,10,1564870,3.78,3.84,3.14,3.14,-0.58,2021-03-25
085197,164000,14,495390,3.28,3.31,2.71,2.71,-0.53,2021-03-25
085198,58000,2,94820,1.64,1.64,1.63,1.63,-0.1,2021-03-25
085199,27000,13,81340,3.25,3.25,2.92,2.92,-0.4,2021-03-25
085200,349000,19,427520,1.2,1.24,1.2,1.24,0.03,2021-03-25
085201,2000,2,3470,1.64,1.83,1.64,1.83,0.0,2021-03-25
085202,8000,1,22720,2.84,2.84,2.84,2.84,0.0,2021-03-25
085203,30000,4,107200,3.88,3.91,3.38,3.51,-0.34,2021-03-25
085204,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
085205,87000,15,173060,2.05,2.07,1.9,1.9,-0.24,2021-03-25
085206,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
085207,85000,3,167250,2.0,2.0,1.95,1.95,0.04,2021-03-25
085208,3000,1,3240,1.08,1.08,1.08,1.08,0.0,2021-03-25
085209,190000,9,317190,1.71,1.71,1.61,1.65,-0.07,2021-03-25
085210,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
085211,6000,1,15060,2.51,2.51,2.51,2.51,0.05,2021-03-25
085212,15000,5,37890,2.38,2.62,2.38,2.55,0.0,2021-03-25
085213,31000,4,72880,2.26,2.4,2.26,2.38,-0.08,2021-03-25
085214,293000,17,446320,1.47,1.57,1.46,1.56,0.08,2021-03-25
085215,177000,16,403140,2.48,2.49,2.16,2.17,-0.33,2021-03-25
085216,231000,8,338320,1.46,1.51,1.45,1.51,0.05,2021-03-25
085217,141000,11,320790,2.47,2.47,2.01,2.01,-0.44,2021-03-25
085218,223000,26,884840,4.34,4.51,3.66,3.66,-0.63,2021-03-25
085219,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
085220,153000,7,479520,3.72,3.72,2.92,2.92,-0.34,2021-03-25
085221,262000,6,451430,1.78,1.78,1.69,1.69,-0.05,2021-03-25
085222,183000,8,165120,0.87,0.92,0.87,0.9,-0.01,2021-03-25
085223,10000,1,21200,2.12,2.12,2.12,2.12,0.0,2021-03-25
085224,22000,8,21020,0.9,0.99,0.9,0.98,0.08,2021-03-25
085225,387000,46,679680,1.75,1.85,1.68,1.75,-0.02,2021-03-25
085226,248000,28,123140,0.5,0.52,0.49,0.5,-0.01,2021-03-25
085227,50000,1,22500,0.45,0.45,0.45,0.45,-0.03,2021-03-25
085228,617000,24,222370,0.35,0.38,0.35,0.37,0.0,2021-03-25
085229,598000,34,1187620,2.13,2.13,1.8,1.82,-0.24,2021-03-25
085230,512000,35,311640,0.54,0.64,0.54,0.64,0.11,2021-03-25
085231,10000,1,6200,0.62,0.62,0.62,0.62,0.0,2021-03-25
085232,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
085233,551000,14,347970,0.52,0.65,0.52,0.65,0.15,2021-03-25
085234,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
085235,10000,2,18480,1.82,1.86,1.82,1.86,-0.03,2021-03-25
085236,508000,54,2234280,4.16,4.53,4.0,4.45,0.2,2021-03-25
085237,129000,19,431780,3.51,3.59,3.1,3.11,-0.33,2021-03-25
085238,223000,10,293680,1.27,1.39,1.27,1.39,0.09,2021-03-25
085239,20000,1,5800,0.29,0.29,0.29,0.29,0.03,2021-03-25
085240,76000,5,118220,1.58,1.62,1.47,1.47,-0.04,2021-03-25
085241,43000,11,133770,3.1,3.13,3.03,3.13,0.02,2021-03-25
085242,244000,9,757400,3.22,3.22,3.05,3.07,-0.06,2021-03-25
085243,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
085244,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
085245,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
085246,362000,6,94750,0.26,0.3,0.26,0.3,0.0,2021-03-25
085247,15000,2,10000,0.66,0.67,0.66,0.67,-0.04,2021-03-25
085248,3000,1,2430,0.81,0.81,0.81,0.81,0.0,2021-03-25
085249,3000,1,1500,0.5,0.5,0.5,0.5,0.05,2021-03-25
085250,76000,9,59880,0.98,0.98,0.73,0.73,-0.1,2021-03-25
085251,36000,11,110970,3.0,3.17,3.0,3.13,0.08,2021-03-25
085252,840000,13,2393900,2.95,2.95,2.81,2.82,-0.04,2021-03-25
085253,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
085254,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
085255,462000,27,544080,1.22,1.23,1.02,1.02,-0.15,2021-03-25
085256,3000,2,7670,2.61,2.61,2.53,2.53,0.04,2021-03-25
085257,15000,3,22940,1.54,1.54,1.51,1.51,-0.02,2021-03-25
085258,101000,5,184460,1.75,1.87,1.75,1.79,0.02,2021-03-25
085259,5000,1,9950,1.99,1.99,1.99,1.99,-0.33,2021-03-25
085260,248000,18,399470,1.66,1.66,1.56,1.61,-0.06,2021-03-25
085261,260000,12,501660,1.87,1.96,1.87,1.88,0.03,2021-03-25
085262,50000,2,152900,3.06,3.06,3.05,3.05,0.0,2021-03-25
085263,199000,6,323280,1.57,1.65,1.57,1.65,0.01,2021-03-25
085264,35000,4,35130,1.03,1.03,0.97,0.97,-0.11,2021-03-25
085265,17000,3,9310,0.55,0.58,0.53,0.58,0.0,2021-03-25
085266,15000,2,20700,1.38,1.38,1.38,1.38,0.0,2021-03-25
085267,141000,7,53820,0.38,0.4,0.36,0.4,-0.02,2021-03-25
085268,317000,13,376330,1.18,1.27,1.16,1.27,0.18,2021-03-25
085269,471000,14,337880,0.72,0.77,0.67,0.75,-0.03,2021-03-25
085270,156000,6,143530,0.89,0.94,0.89,0.91,0.01,2021-03-25
085271,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
085272,150000,16,438350,2.89,3.11,2.68,3.11,0.22,2021-03-25
085273,134000,12,435070,3.42,3.42,3.01,3.01,0.11,2021-03-25
085274,39000,5,154990,4.08,4.08,3.88,3.88,-0.01,2021-03-25
085275,29000,2,68150,2.35,2.35,2.35,2.35,0.19,2021-03-25
085276,45000,4,37200,0.76,0.85,0.76,0.81,0.04,2021-03-25
085277,258000,7,177370,0.65,0.7,0.65,0.7,0.06,2021-03-25
085278,35000,24,37300,1.07,1.12,1.01,1.07,-0.02,2021-03-25
085279,1000,1,1700,1.7,1.7,1.7,1.7,0.0,2021-03-25
085280,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
085281,7000,1,4900,0.7,0.7,0.7,0.7,0.0,2021-03-25
085282,21000,3,22630,1.05,1.11,1.03,1.11,-0.01,2021-03-25
085283,6000,2,6840,1.09,1.15,1.09,1.15,-0.03,2021-03-25
085284,14000,4,13350,0.93,0.97,0.93,0.96,-0.04,2021-03-25
085285,14000,4,12430,0.85,0.91,0.84,0.9,-0.05,2021-03-25
085286,2000,2,1860,0.91,0.95,0.91,0.95,-0.06,2021-03-25
085287,22000,2,18920,0.86,0.86,0.86,0.86,0.0,2021-03-25
085288,60000,5,116900,2.11,2.11,1.88,1.88,-0.17,2021-03-25
085289,0,0,0,0.0,0.0,0.0,0.0,0.0,2021-03-25
085290,200000,1,128000,0.64,0.64,0.64,0.64,0.0,2021-03-25
085291,32000,7,75190,2.23,2.43,2.1,2.43,0.11,2021-03-25
085292,38000,6,101660,2.67,2.77,2.52,2.72,-0.06,2021-03-25
